ID_NUMBER,ACTIVITY_LOCATION,VIOLATION_TYPE,VIOLATION_TYPE_DESC,VIOL_DETERMINED_BY_AGENCY,DATE_VIOLATION_DETERMINED,ACTUAL_RTC_DATE,SCHEDULED_COMPLIANCE_DATE,REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,DFR_URL
MAD985267806,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,03/10/2005,05/10/2005,05/02/2005,110024313474,SOMER MOTORS INC,1491 BRAYTON POINT RD,SOMERSET,MA,2725,BRISTOL,1,41.73042,-71.17343000000001,10900040905,4,12.642999999999999,3227.09,http://echo.epa.gov/detailed-facility-report?fid=110024313474
MAD980669410,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/29/1985,05/29/1990,06/29/1985,110003454752,BURST RANGE VALVE CORP HILLRAY DIV,1370 COUNTY ST,ATTLEBORO,MA,2703,BRISTOL,1,41.914359999999995,-71.32374,10900040401,4,18.093,1999.5,http://echo.epa.gov/detailed-facility-report?fid=110003454752
MAD019352558,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/15/1986,04/11/1986,03/14/1986,110001999650,INDEPENDENT LAUNDRY,192 18TH ST.,FALL RIVER,MA,2720,BRISTOL,1,41.696963000000004,-71.141638,10900040803,4,15.889000000000001,4453.49,http://echo.epa.gov/detailed-facility-report?fid=110001999650
MAC300003860,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,08/23/2005,11/10/2005,11/10/2005,110024252244,SPEEDEE OIL CHANGE & TUNE UP,185 WASHINGTON ST,ATTLEBORO,MA,2703,BRISTOL,1,41.92644,-71.35554,10900040401,4,21.892,2324.78,http://echo.epa.gov/detailed-facility-report?fid=110024252244
MAD019352558,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/15/1986,01/15/1991,,110001999650,INDEPENDENT LAUNDRY,192 18TH ST.,FALL RIVER,MA,2720,BRISTOL,1,41.696963000000004,-71.141638,10900040803,4,15.889000000000001,4453.49,http://echo.epa.gov/detailed-facility-report?fid=110001999650
MAD980668230,MA,262.A,Standards Applicable to Generators of HW: General,S  ,03/10/1987,02/28/1996,,110000311920,LEACH & GARNER CO,57 JOHN L DIETSCH SQUARE,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.9744,-71.29725,10900040401,4,13.112,1847.04,http://echo.epa.gov/detailed-facility-report?fid=110000311920
MAR000009332,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,02/06/1998,02/25/1998,03/14/1998,110009594313,LUCAS MANUFACTURING COMPANY INC,1590 MAIN ST,MILLIS,MA,2054,NORFOLK,1,42.157309999999995,-71.389,10900010603,4,6.422000000000001,903.4,http://echo.epa.gov/detailed-facility-report?fid=110009594313
MAD040094724,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/19/1986,12/16/1991,06/18/1986,110000311449,INDUSTRIAL BLAST COIL CORP,27 BELMONT ST,SOUTH EASTON,MA,2375,BRISTOL,1,42.05104,-71.08093000000001,10900040103,4,20.83,1213.41,http://echo.epa.gov/detailed-facility-report?fid=110000311449
MAD040094724,MA,262.A,Standards Applicable to Generators of HW: General,S  ,09/26/1990,11/15/1990,11/10/1990,110000311449,INDUSTRIAL BLAST COIL CORP,27 BELMONT ST,SOUTH EASTON,MA,2375,BRISTOL,1,42.05104,-71.08093000000001,10900040103,4,20.83,1213.41,http://echo.epa.gov/detailed-facility-report?fid=110000311449
MAD040094724,MA,FEA,Violation of a formal enforcement agreement or order. (3008(a) or 3013),S  ,02/18/1986,12/08/1993,04/25/1986,110000311449,INDUSTRIAL BLAST COIL CORP,27 BELMONT ST,SOUTH EASTON,MA,2375,BRISTOL,1,42.05104,-71.08093000000001,10900040103,4,20.83,1213.41,http://echo.epa.gov/detailed-facility-report?fid=110000311449
MAD040094724,MA,FEA,Violation of a formal enforcement agreement or order. (3008(a) or 3013),S  ,02/18/1986,05/19/1986,04/25/1986,110000311449,INDUSTRIAL BLAST COIL CORP,27 BELMONT ST,SOUTH EASTON,MA,2375,BRISTOL,1,42.05104,-71.08093000000001,10900040103,4,20.83,1213.41,http://echo.epa.gov/detailed-facility-report?fid=110000311449
MAD040094724,MA,262.A,Standards Applicable to Generators of HW: General,S  ,11/06/1985,12/08/1993,12/23/1985,110000311449,INDUSTRIAL BLAST COIL CORP,27 BELMONT ST,SOUTH EASTON,MA,2375,BRISTOL,1,42.05104,-71.08093000000001,10900040103,4,20.83,1213.41,http://echo.epa.gov/detailed-facility-report?fid=110000311449
MAD040094724,MA,262.A,Standards Applicable to Generators of HW: General,S  ,09/26/1990,11/15/1990,,110000311449,INDUSTRIAL BLAST COIL CORP,27 BELMONT ST,SOUTH EASTON,MA,2375,BRISTOL,1,42.05104,-71.08093000000001,10900040103,4,20.83,1213.41,http://echo.epa.gov/detailed-facility-report?fid=110000311449
MAD040094724,MA,262.A,Standards Applicable to Generators of HW: General,S  ,03/19/1986,05/19/1986,04/25/1986,110000311449,INDUSTRIAL BLAST COIL CORP,27 BELMONT ST,SOUTH EASTON,MA,2375,BRISTOL,1,42.05104,-71.08093000000001,10900040103,4,20.83,1213.41,http://echo.epa.gov/detailed-facility-report?fid=110000311449
MAD040094724,MA,268.A,Land Disposal Restrictions: General,S  ,09/26/1990,11/19/1990,12/10/1990,110000311449,INDUSTRIAL BLAST COIL CORP,27 BELMONT ST,SOUTH EASTON,MA,2375,BRISTOL,1,42.05104,-71.08093000000001,10900040103,4,20.83,1213.41,http://echo.epa.gov/detailed-facility-report?fid=110000311449
MAD040094724,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,12/08/1993,01/26/1994,,110000311449,INDUSTRIAL BLAST COIL CORP,27 BELMONT ST,SOUTH EASTON,MA,2375,BRISTOL,1,42.05104,-71.08093000000001,10900040103,4,20.83,1213.41,http://echo.epa.gov/detailed-facility-report?fid=110000311449
MAD040094724,MA,262.A,Standards Applicable to Generators of HW: General,S  ,03/19/1986,12/16/1991,04/25/1986,110000311449,INDUSTRIAL BLAST COIL CORP,27 BELMONT ST,SOUTH EASTON,MA,2375,BRISTOL,1,42.05104,-71.08093000000001,10900040103,4,20.83,1213.41,http://echo.epa.gov/detailed-facility-report?fid=110000311449
MAD985294214,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,10/08/1992,04/14/1993,01/30/1993,110009593467,ULTRALITE TECHNOLOGHY INC,50 WALTON ST,ATTLEBORO,MA,2703,BRISTOL,1,41.95782,-71.2992,10900040401,4,14.218,1776.33,http://echo.epa.gov/detailed-facility-report?fid=110009593467
MAD985294214,MA,262.A,Standards Applicable to Generators of HW: General,S  ,10/08/1992,04/14/1993,01/30/1993,110009593467,ULTRALITE TECHNOLOGHY INC,50 WALTON ST,ATTLEBORO,MA,2703,BRISTOL,1,41.95782,-71.2992,10900040401,4,14.218,1776.33,http://echo.epa.gov/detailed-facility-report?fid=110009593467
MAD985290964,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,01/12/2001,03/01/2001,03/22/2001,110047387475,CGI CIRCUITS,300 MYLES STANDISH BLVD,TAUNTON,MA,2780,BRISTOL,1,41.95282,-71.1385,10900040302,4,8.945,734.76,http://echo.epa.gov/detailed-facility-report?fid=110047387475
MAD985290964,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,10/28/2003,11/25/2003,,110047387475,CGI CIRCUITS,300 MYLES STANDISH BLVD,TAUNTON,MA,2780,BRISTOL,1,41.95282,-71.1385,10900040302,4,8.945,734.76,http://echo.epa.gov/detailed-facility-report?fid=110047387475
MAD001190909,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,06/10/1993,11/01/1993,11/04/1993,110000311555,KILMARTIN INDUSTRIES,79 WALTON ST.,ATTLEBORO,MA,2703,BRISTOL,1,41.958257,-71.299526,10900040401,4,14.179,1778.65,http://echo.epa.gov/detailed-facility-report?fid=110000311555
MAD001190909,MA,268.A,Land Disposal Restrictions: General,S  ,07/17/1991,09/23/1991,10/05/1991,110000311555,KILMARTIN INDUSTRIES,79 WALTON ST.,ATTLEBORO,MA,2703,BRISTOL,1,41.958257,-71.299526,10900040401,4,14.179,1778.65,http://echo.epa.gov/detailed-facility-report?fid=110000311555
MAD001190909,MA,262.A,Standards Applicable to Generators of HW: General,S  ,07/17/1991,09/09/1991,09/09/1991,110000311555,KILMARTIN INDUSTRIES,79 WALTON ST.,ATTLEBORO,MA,2703,BRISTOL,1,41.958257,-71.299526,10900040401,4,14.179,1778.65,http://echo.epa.gov/detailed-facility-report?fid=110000311555
MAD980915540,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,11/30/2010,03/08/2012,01/21/2011,110003458605,CONTROL TECHNOLOGY CORP,25 SOUTH ST BLDG E,HOPKINTON,MA,1748,MIDDLESEX,1,42.210390000000004,-71.54961,10900030205,4,7.979,568.71,http://echo.epa.gov/detailed-facility-report?fid=110003458605
MAD980915540,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,11/30/2010,03/08/2012,01/07/2011,110003458605,CONTROL TECHNOLOGY CORP,25 SOUTH ST BLDG E,HOPKINTON,MA,1748,MIDDLESEX,1,42.210390000000004,-71.54961,10900030205,4,7.979,568.71,http://echo.epa.gov/detailed-facility-report?fid=110003458605
MAD097455364,MA,262.A,Standards Applicable to Generators of HW: General,S  ,06/09/1993,06/09/1998,,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD097455364,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,06/01/2012,06/03/2014,10/30/2013,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD097455364,MA,264.I,Standards for Owners and Operators of HW TSDs: Use and Management of Containers,S  ,06/01/2012,06/03/2014,10/30/2013,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD097455364,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,06/01/2012,06/03/2014,10/30/2013,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD097455364,MA,273.B,Standards for Universal Waste Management: Standards for Small Quantity Handlers ,S  ,06/01/2012,06/03/2014,10/30/2013,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD097455364,MA,262.A,Standards Applicable to Generators of HW: General,S  ,06/03/2014,06/05/2015,,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD097455364,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,06/09/1993,06/09/1998,,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD097455364,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,06/09/1993,06/09/1998,,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD097455364,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,06/01/2012,06/05/2015,10/30/2013,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD097455364,MA,262.A,Standards Applicable to Generators of HW: General,S  ,06/01/2012,03/20/2013,,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD000844506,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,02/07/1996,04/08/1996,,110001974061,NORWELL MFG COMPANY,82 STEVENS STREET,"TAUNTON, TOWN OF",MA,2718,BRISTOL,1,41.867752,-71.04575799999999,10900040204,4,14.844000000000001,803.12,http://echo.epa.gov/detailed-facility-report?fid=110001974061
MAD000844506,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/24/2017,04/20/2017,,110001974061,NORWELL MFG COMPANY,82 STEVENS STREET,"TAUNTON, TOWN OF",MA,2718,BRISTOL,1,41.867752,-71.04575799999999,10900040204,4,14.844000000000001,803.12,http://echo.epa.gov/detailed-facility-report?fid=110001974061
MAD000844506,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,01/08/2008,10/27/2008,,110001974061,NORWELL MFG COMPANY,82 STEVENS STREET,"TAUNTON, TOWN OF",MA,2718,BRISTOL,1,41.867752,-71.04575799999999,10900040204,4,14.844000000000001,803.12,http://echo.epa.gov/detailed-facility-report?fid=110001974061
MAD000844506,MA,264.C,Standards for Owners and Operators of HW TSDs: Preparedness and Prevention,S  ,01/08/2008,10/27/2008,,110001974061,NORWELL MFG COMPANY,82 STEVENS STREET,"TAUNTON, TOWN OF",MA,2718,BRISTOL,1,41.867752,-71.04575799999999,10900040204,4,14.844000000000001,803.12,http://echo.epa.gov/detailed-facility-report?fid=110001974061
MAD000844506,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/10/2001,08/30/2001,09/05/2001,110001974061,NORWELL MFG COMPANY,82 STEVENS STREET,"TAUNTON, TOWN OF",MA,2718,BRISTOL,1,41.867752,-71.04575799999999,10900040204,4,14.844000000000001,803.12,http://echo.epa.gov/detailed-facility-report?fid=110001974061
MAD000844506,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,01/08/2008,10/27/2008,,110001974061,NORWELL MFG COMPANY,82 STEVENS STREET,"TAUNTON, TOWN OF",MA,2718,BRISTOL,1,41.867752,-71.04575799999999,10900040204,4,14.844000000000001,803.12,http://echo.epa.gov/detailed-facility-report?fid=110001974061
MAD000844506,MA,262.A,Standards Applicable to Generators of HW: General,S  ,02/07/1996,04/08/1996,,110001974061,NORWELL MFG COMPANY,82 STEVENS STREET,"TAUNTON, TOWN OF",MA,2718,BRISTOL,1,41.867752,-71.04575799999999,10900040204,4,14.844000000000001,803.12,http://echo.epa.gov/detailed-facility-report?fid=110001974061
MAD000844506,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/08/1991,02/07/1996,,110001974061,NORWELL MFG COMPANY,82 STEVENS STREET,"TAUNTON, TOWN OF",MA,2718,BRISTOL,1,41.867752,-71.04575799999999,10900040204,4,14.844000000000001,803.12,http://echo.epa.gov/detailed-facility-report?fid=110001974061
MAD982203184,MA,262.A,Standards Applicable to Generators of HW: General,S  ,09/30/1988,02/13/1989,,110003480368,IMPERIAL HYUNDAI,154 EAST MAIN ST,MILFORD,MA,1757,WORCESTER,1,42.149840000000005,-71.50558000000001,10900010601,4,14.72,1362.47,http://echo.epa.gov/detailed-facility-report?fid=110003480368
MAR000500678,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,01/24/2007,06/03/2014,,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAR000500678,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,01/24/2007,06/03/2014,,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAR000500678,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,06/01/2012,06/03/2014,10/30/2013,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAR000500678,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,01/24/2007,06/03/2014,10/30/2013,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAR000500678,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,01/24/2007,03/27/2013,,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAR000500678,MA,262.A,Standards Applicable to Generators of HW: General,S  ,06/03/2014,09/23/2014,,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAR000500678,MA,264.I,Standards for Owners and Operators of HW TSDs: Use and Management of Containers,S  ,06/01/2012,06/03/2014,10/30/2013,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAR000500678,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,01/24/2007,06/03/2014,10/30/2013,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAR000500678,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,06/03/2014,09/23/2014,,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAR000500678,MA,273.B,Standards for Universal Waste Management: Standards for Small Quantity Handlers ,S  ,06/01/2012,06/03/2014,10/30/2013,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAR000500678,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,06/03/2014,06/05/2015,05/07/2015,110001940366,MCI NORFOLK,2 CLARK ST,NORFOLK,MA,2056,NORFOLK,1,42.12148,-71.30382,10900010604,4,12.658,784.08,http://echo.epa.gov/detailed-facility-report?fid=110001940366
MAD063917470,MA,262.A,Standards Applicable to Generators of HW: General,S  ,11/07/1985,07/15/1998,,110000311939,PEP POLYMET CLAD METAL,262 BROAD STREET,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.992470000000004,-71.33205,10900040401,4,8.699,1283.49,http://echo.epa.gov/detailed-facility-report?fid=110000311939
MAD063917470,MA,262.A,Standards Applicable to Generators of HW: General,S  ,11/07/1985,02/12/1986,01/03/1986,110000311939,PEP POLYMET CLAD METAL,262 BROAD STREET,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.992470000000004,-71.33205,10900040401,4,8.699,1283.49,http://echo.epa.gov/detailed-facility-report?fid=110000311939
MAD981206824,MA,262.A,Standards Applicable to Generators of HW: General,S  ,02/11/1991,02/11/1996,,110008412173,PLASTIC MOLDING MANUFACTURING,30 LARSEN WAY,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.98449,-71.2975,10900040401,4,10.354000000000001,1627.76,http://echo.epa.gov/detailed-facility-report?fid=110008412173
MAD095972295,MA,262.A,Standards Applicable to Generators of HW: General,S  ,09/17/1986,09/17/1991,11/14/1986,110000311662,STILLWATER FASTENERS,25 GURNEY ROAD,"FREETOWN, TOWN OF",MA,2717,BRISTOL,1,41.77293,-70.96733,10900040202,4,5.3020000000000005,344.41,http://echo.epa.gov/detailed-facility-report?fid=110000311662
MAD095972295,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,09/17/1986,09/17/1991,11/14/1986,110000311662,STILLWATER FASTENERS,25 GURNEY ROAD,"FREETOWN, TOWN OF",MA,2717,BRISTOL,1,41.77293,-70.96733,10900040202,4,5.3020000000000005,344.41,http://echo.epa.gov/detailed-facility-report?fid=110000311662
